name_en,name_ar,aliases,category,calories_per_100g,protein_grams_per_100g,carbohydrate_grams_per_100g,fat_grams_per_100g,created_by_user_id,source,external_source_id,source_version,is_active,archived_at
"Nuts, chestnuts, chinese, roasted",,,NUTS_SEEDS,239.0,4.48,52.36,1.19,,USDA_FDC_SR_LEGACY,12096,2018-04,True,
"Nuts, chestnuts, european, boiled and steamed",,,NUTS_SEEDS,131.0,2.0,27.76,1.38,,USDA_FDC_SR_LEGACY,12101,2018-04,True,
"Nuts, chestnuts, european, dried, peeled",,,NUTS_SEEDS,369.0,5.01,78.43,3.91,,USDA_FDC_SR_LEGACY,12100,2018-04,True,
"Nuts, chestnuts, european, dried, unpeeled",,,NUTS_SEEDS,374.0,6.39,77.31,4.45,,USDA_FDC_SR_LEGACY,12099,2018-04,True,
"Nuts, chestnuts, european, raw, peeled",,,NUTS_SEEDS,196.0,1.63,44.17,1.25,,USDA_FDC_SR_LEGACY,12098,2018-04,True,
"Nuts, chestnuts, european, raw, unpeeled",,,NUTS_SEEDS,213.0,2.42,45.54,2.26,,USDA_FDC_SR_LEGACY,12097,2018-04,True,
"Nuts, chestnuts, european, roasted",,,NUTS_SEEDS,245.0,3.17,52.96,2.2,,USDA_FDC_SR_LEGACY,12167,2018-04,True,
"Nuts, chestnuts, japanese, boiled and steamed",,,NUTS_SEEDS,56.0,0.82,12.64,0.19,,USDA_FDC_SR_LEGACY,12203,2018-04,True,
"Nuts, chestnuts, japanese, dried",,,NUTS_SEEDS,360.0,5.25,81.43,1.24,,USDA_FDC_SR_LEGACY,12175,2018-04,True,
"Nuts, chestnuts, japanese, raw",,,NUTS_SEEDS,154.0,2.25,34.91,0.53,,USDA_FDC_SR_LEGACY,12202,2018-04,True,
"Nuts, chestnuts, japanese, roasted",,,NUTS_SEEDS,201.0,2.97,45.13,0.8,,USDA_FDC_SR_LEGACY,12204,2018-04,True,
"Nuts, coconut cream, canned, sweetened",,,NUTS_SEEDS,357.0,1.17,53.21,16.31,,USDA_FDC_SR_LEGACY,12116,2018-04,True,
"Nuts, coconut cream, raw (liquid expressed from grated meat)",,,NUTS_SEEDS,330.0,3.63,6.65,34.68,,USDA_FDC_SR_LEGACY,12115,2018-04,True,
"Nuts, coconut meat, dried (desiccated), creamed",,,NUTS_SEEDS,684.0,5.3,21.52,69.08,,USDA_FDC_SR_LEGACY,12177,2018-04,True,
"Nuts, coconut meat, dried (desiccated), not sweetened",,,NUTS_SEEDS,660.0,6.88,23.65,64.53,,USDA_FDC_SR_LEGACY,12108,2018-04,True,
"Nuts, coconut meat, dried (desiccated), sweetened, flaked, canned",,,NUTS_SEEDS,443.0,3.35,40.91,31.69,,USDA_FDC_SR_LEGACY,12110,2018-04,True,
"Nuts, coconut meat, dried (desiccated), sweetened, flaked, packaged",,,NUTS_SEEDS,456.0,3.13,51.85,27.99,,USDA_FDC_SR_LEGACY,12109,2018-04,True,
"Nuts, coconut meat, dried (desiccated), sweetened, shredded",,,NUTS_SEEDS,501.0,2.88,47.67,35.49,,USDA_FDC_SR_LEGACY,12179,2018-04,True,
"Nuts, coconut meat, dried (desiccated), toasted",,,NUTS_SEEDS,592.0,5.3,44.4,47.0,,USDA_FDC_SR_LEGACY,12114,2018-04,True,
"Nuts, coconut meat, raw",,,NUTS_SEEDS,354.0,3.33,15.23,33.49,,USDA_FDC_SR_LEGACY,12104,2018-04,True,
"Nuts, coconut milk, canned (liquid expressed from grated meat and water)",,,NUTS_SEEDS,197.0,2.02,2.81,21.33,,USDA_FDC_SR_LEGACY,12118,2018-04,True,
"Nuts, coconut milk, frozen (liquid expressed from grated meat and water)",,,NUTS_SEEDS,202.0,1.61,5.58,20.8,,USDA_FDC_SR_LEGACY,12176,2018-04,True,
"Nuts, coconut milk, raw (liquid expressed from grated meat and water)",,,NUTS_SEEDS,230.0,2.29,5.54,23.84,,USDA_FDC_SR_LEGACY,12117,2018-04,True,
"Nuts, coconut water (liquid from coconuts)",,,NUTS_SEEDS,19.0,0.72,3.71,0.2,,USDA_FDC_SR_LEGACY,12119,2018-04,True,
"Nuts, formulated, wheat-based, all flavors except macadamia, without salt",,,NUTS_SEEDS,647.0,13.11,20.79,62.3,,USDA_FDC_SR_LEGACY,12200,2018-04,True,
"Nuts, formulated, wheat-based, unflavored, with salt added",,,NUTS_SEEDS,622.0,13.82,23.68,57.7,,USDA_FDC_SR_LEGACY,12140,2018-04,True,
"Nuts, ginkgo nuts, canned",,,NUTS_SEEDS,111.0,2.29,22.1,1.62,,USDA_FDC_SR_LEGACY,12129,2018-04,True,
"Nuts, ginkgo nuts, dried",,,NUTS_SEEDS,348.0,10.35,72.45,2.0,,USDA_FDC_SR_LEGACY,12128,2018-04,True,
"Nuts, ginkgo nuts, raw",,,NUTS_SEEDS,182.0,4.32,37.6,1.68,,USDA_FDC_SR_LEGACY,12127,2018-04,True,
"Nuts, hazelnuts or filberts",,,NUTS_SEEDS,628.0,14.95,16.7,60.75,,USDA_FDC_SR_LEGACY,12120,2018-04,True,
"Nuts, hazelnuts or filberts, blanched",,,NUTS_SEEDS,629.0,13.7,17.0,61.15,,USDA_FDC_SR_LEGACY,12121,2018-04,True,
"Nuts, hazelnuts or filberts, dry roasted, without salt added",,,NUTS_SEEDS,646.0,15.03,17.6,62.4,,USDA_FDC_SR_LEGACY,12122,2018-04,True,
"Nuts, hazelnuts or filberts, raw",,,NUTS_SEEDS,602.39,13.49,26.5,53.49,,USDA_FDC_FOUNDATION,12120,2026-04-30,True,
"Nuts, hickorynuts, dried",,,NUTS_SEEDS,657.0,12.72,18.25,64.37,,USDA_FDC_SR_LEGACY,12130,2018-04,True,
"Nuts, macadamia nuts, dry roasted, with salt added",,,NUTS_SEEDS,716.0,7.79,12.83,76.08,,USDA_FDC_SR_LEGACY,12632,2018-04,True,
"Nuts, macadamia nuts, dry roasted, without salt added",,,NUTS_SEEDS,718.0,7.79,13.38,76.08,,USDA_FDC_SR_LEGACY,12132,2018-04,True,
"Nuts, macadamia nuts, raw",,,NUTS_SEEDS,668.54,7.79,24.09,64.93,,USDA_FDC_FOUNDATION,12131,2026-04-30,True,
"Nuts, mixed nuts, dry roasted, with peanuts, salt added, CHOSEN ROASTER",,,NUTS_SEEDS,608.0,18.0,24.62,53.2,,USDA_FDC_SR_LEGACY,12141,2018-04,True,
"Nuts, mixed nuts, dry roasted, with peanuts, salt added, PLANTERS pistachio blend",,,NUTS_SEEDS,572.0,23.28,23.07,47.52,,USDA_FDC_SR_LEGACY,12136,2018-04,True,
"Nuts, mixed nuts, dry roasted, with peanuts, with salt added",,,NUTS_SEEDS,594.0,17.3,25.35,51.45,,USDA_FDC_SR_LEGACY,12635,2018-04,True,
"Nuts, mixed nuts, dry roasted, with peanuts, without salt added",,,NUTS_SEEDS,607.0,19.5,22.42,53.5,,USDA_FDC_SR_LEGACY,12135,2018-04,True,
"Nuts, mixed nuts, oil roasted, with peanuts, lightly salted",,,NUTS_SEEDS,607.0,20.04,21.05,53.95,,USDA_FDC_SR_LEGACY,12737,2018-04,True,
"Nuts, mixed nuts, oil roasted, with peanuts, with salt added",,,NUTS_SEEDS,607.0,20.04,21.05,53.95,,USDA_FDC_SR_LEGACY,12637,2018-04,True,
"Nuts, mixed nuts, oil roasted, with peanuts, without salt added",,,NUTS_SEEDS,607.0,20.04,21.05,53.95,,USDA_FDC_SR_LEGACY,12137,2018-04,True,
"Nuts, mixed nuts, oil roasted, without peanuts, lightly salted",,,NUTS_SEEDS,607.0,17.86,25.0,50.0,,USDA_FDC_SR_LEGACY,12738,2018-04,True,
"Nuts, mixed nuts, oil roasted, without peanuts, with salt added",,,NUTS_SEEDS,615.0,15.52,22.27,56.17,,USDA_FDC_SR_LEGACY,12638,2018-04,True,
"Nuts, mixed nuts, oil roasted, without peanuts, without salt added",,,NUTS_SEEDS,615.0,15.52,22.27,56.17,,USDA_FDC_SR_LEGACY,12138,2018-04,True,
"Nuts, pecans",,,NUTS_SEEDS,691.0,9.17,13.86,71.97,,USDA_FDC_SR_LEGACY,12142,2018-04,True,
"Nuts, pecans, dry roasted, with salt added",,,NUTS_SEEDS,710.0,9.5,13.55,74.27,,USDA_FDC_SR_LEGACY,12643,2018-04,True,
"Nuts, pecans, dry roasted, without salt added",,,NUTS_SEEDS,710.0,9.5,13.55,74.27,,USDA_FDC_SR_LEGACY,12143,2018-04,True,
"Nuts, pecans, halves, raw",,,NUTS_SEEDS,699.6,9.96,12.7,73.28,,USDA_FDC_FOUNDATION,12142,2026-04-30,True,
"Nuts, pecans, oil roasted, with salt added",,,NUTS_SEEDS,715.0,9.2,13.01,75.23,,USDA_FDC_SR_LEGACY,12644,2018-04,True,
"Nuts, pecans, oil roasted, without salt added",,,NUTS_SEEDS,715.0,9.2,13.01,75.23,,USDA_FDC_SR_LEGACY,12144,2018-04,True,
"Nuts, pilinuts, dried",,,NUTS_SEEDS,719.0,10.8,3.98,79.55,,USDA_FDC_SR_LEGACY,12145,2018-04,True,
"Nuts, pine nuts, dried",,,NUTS_SEEDS,673.0,13.69,13.08,68.37,,USDA_FDC_SR_LEGACY,12147,2018-04,True,
"Nuts, pine nuts, pinyon, dried",,,NUTS_SEEDS,629.0,11.57,19.3,60.98,,USDA_FDC_SR_LEGACY,12149,2018-04,True,
"Nuts, pine nuts, raw",,,NUTS_SEEDS,642.99,15.7,18.59,61.27,,USDA_FDC_FOUNDATION,12147,2026-04-30,True,
"Nuts, pistachio nuts, dry roasted, with salt added",,,NUTS_SEEDS,569.0,21.05,27.55,45.82,,USDA_FDC_SR_LEGACY,12652,2018-04,True,
"Nuts, pistachio nuts, dry roasted, without salt added",,,NUTS_SEEDS,572.0,21.05,28.28,45.82,,USDA_FDC_SR_LEGACY,12152,2018-04,True,
"Nuts, pistachio nuts, raw",,,NUTS_SEEDS,560.69,20.51,27.69,45.02,,USDA_FDC_FOUNDATION,12151,2026-04-30,True,
"Nuts, walnuts, English, halves, raw",,,NUTS_SEEDS,678.66,14.56,10.91,69.74,,USDA_FDC_FOUNDATION,12155,2026-04-30,True,
"Nuts, walnuts, black, dried",,,NUTS_SEEDS,619.0,24.06,9.58,59.33,,USDA_FDC_SR_LEGACY,12154,2018-04,True,
"Nuts, walnuts, dry roasted, with salt added",,,NUTS_SEEDS,643.0,14.29,17.86,60.71,,USDA_FDC_SR_LEGACY,12157,2018-04,True,
"Nuts, walnuts, english",,,NUTS_SEEDS,654.0,15.23,13.71,65.21,,USDA_FDC_SR_LEGACY,12155,2018-04,True,
"Nuts, walnuts, glazed",,,NUTS_SEEDS,500.0,8.28,47.59,35.71,,USDA_FDC_SR_LEGACY,12156,2018-04,True,
"Seeds, breadfruit seeds, boiled",,,NUTS_SEEDS,168.0,5.3,32.0,2.3,,USDA_FDC_SR_LEGACY,12003,2018-04,True,
"Seeds, breadfruit seeds, raw",,,NUTS_SEEDS,191.0,7.4,29.24,5.59,,USDA_FDC_SR_LEGACY,12001,2018-04,True,
"Seeds, breadfruit seeds, roasted",,,NUTS_SEEDS,207.0,6.2,40.1,2.7,,USDA_FDC_SR_LEGACY,12158,2018-04,True,
"Seeds, breadnut tree seeds, dried",,,NUTS_SEEDS,367.0,8.62,79.39,1.68,,USDA_FDC_SR_LEGACY,12005,2018-04,True,
"Seeds, breadnut tree seeds, raw",,,NUTS_SEEDS,217.0,5.97,46.28,0.99,,USDA_FDC_SR_LEGACY,12004,2018-04,True,
"Seeds, chia seeds, dried",,,NUTS_SEEDS,486.0,16.54,42.12,30.74,,USDA_FDC_SR_LEGACY,12006,2018-04,True,
"Seeds, cottonseed flour, low fat (glandless)",,,NUTS_SEEDS,332.0,49.83,36.1,1.41,,USDA_FDC_SR_LEGACY,12008,2018-04,True,
"Seeds, cottonseed flour, partially defatted (glandless)",,,NUTS_SEEDS,359.0,40.96,40.54,6.2,,USDA_FDC_SR_LEGACY,12007,2018-04,True,
"Seeds, cottonseed kernels, roasted (glandless)",,,NUTS_SEEDS,506.0,32.59,21.9,36.29,,USDA_FDC_SR_LEGACY,12160,2018-04,True,
"Seeds, cottonseed meal, partially defatted (glandless)",,,NUTS_SEEDS,367.0,49.1,38.43,4.77,,USDA_FDC_SR_LEGACY,12011,2018-04,True,
"Seeds, flaxseed",,,NUTS_SEEDS,534.0,18.29,28.88,42.16,,USDA_FDC_SR_LEGACY,12220,2018-04,True,
"Seeds, hemp seed, hulled",,,NUTS_SEEDS,553.0,31.56,8.67,48.75,,USDA_FDC_SR_LEGACY,12012,2018-04,True,
"Seeds, lotus seeds, dried",,,NUTS_SEEDS,332.0,15.41,64.47,1.97,,USDA_FDC_SR_LEGACY,12013,2018-04,True,
"Seeds, lotus seeds, raw",,,NUTS_SEEDS,89.0,4.13,17.28,0.53,,USDA_FDC_SR_LEGACY,12205,2018-04,True,
"Seeds, pumpkin and squash seed kernels, dried",,,NUTS_SEEDS,559.0,30.23,10.71,49.05,,USDA_FDC_SR_LEGACY,12014,2018-04,True,
"Seeds, pumpkin and squash seed kernels, roasted, with salt added",,,NUTS_SEEDS,574.0,29.84,14.71,49.05,,USDA_FDC_SR_LEGACY,12516,2018-04,True,
"Seeds, pumpkin and squash seed kernels, roasted, without salt",,,NUTS_SEEDS,574.0,29.84,14.71,49.05,,USDA_FDC_SR_LEGACY,12016,2018-04,True,
"Seeds, pumpkin and squash seeds, whole, roasted, with salt added",,,NUTS_SEEDS,446.0,18.55,53.75,19.4,,USDA_FDC_SR_LEGACY,12663,2018-04,True,
"Seeds, pumpkin and squash seeds, whole, roasted, without salt",,,NUTS_SEEDS,446.0,18.55,53.75,19.4,,USDA_FDC_SR_LEGACY,12163,2018-04,True,
"Seeds, pumpkin seeds (pepitas), raw",,,NUTS_SEEDS,514.84,29.91,18.68,40.03,,USDA_FDC_FOUNDATION,12014,2026-04-30,True,
"Seeds, safflower seed kernels, dried",,,NUTS_SEEDS,517.0,16.18,34.29,38.45,,USDA_FDC_SR_LEGACY,12021,2018-04,True,
"Seeds, safflower seed meal, partially defatted",,,NUTS_SEEDS,342.0,35.62,48.73,2.39,,USDA_FDC_SR_LEGACY,12022,2018-04,True,
"Seeds, sesame butter, paste",,,NUTS_SEEDS,586.0,18.08,24.05,50.87,,USDA_FDC_SR_LEGACY,12169,2018-04,True,
"Seeds, sesame butter, tahini, from raw and stone ground kernels",,,NUTS_SEEDS,570.0,17.81,26.19,48.0,,USDA_FDC_SR_LEGACY,12198,2018-04,True,
"Seeds, sesame butter, tahini, from roasted and toasted kernels (most common type)",,,NUTS_SEEDS,595.0,17.0,21.19,53.76,,USDA_FDC_SR_LEGACY,12166,2018-04,True,
"Seeds, sesame butter, tahini, from unroasted kernels (non-chemically removed seed coat)",,,NUTS_SEEDS,607.0,17.95,17.89,56.44,,USDA_FDC_SR_LEGACY,12171,2018-04,True,
"Seeds, sesame butter, tahini, type of kernels unspecified",,,NUTS_SEEDS,592.0,17.4,21.5,53.01,,USDA_FDC_SR_LEGACY,12698,2018-04,True,
"Seeds, sesame flour, high-fat",,,NUTS_SEEDS,526.0,30.78,26.62,37.1,,USDA_FDC_SR_LEGACY,12170,2018-04,True,
"Seeds, sesame flour, low-fat",,,NUTS_SEEDS,333.0,50.14,35.51,1.75,,USDA_FDC_SR_LEGACY,12033,2018-04,True,
"Seeds, sesame flour, partially defatted",,,NUTS_SEEDS,382.0,40.32,35.14,11.89,,USDA_FDC_SR_LEGACY,12032,2018-04,True,
"Seeds, sesame meal, partially defatted",,,NUTS_SEEDS,567.0,16.96,26.04,48.0,,USDA_FDC_SR_LEGACY,12034,2018-04,True,
"Seeds, sesame seed kernels, dried (decorticated)",,,NUTS_SEEDS,631.0,20.45,11.73,61.21,,USDA_FDC_SR_LEGACY,12201,2018-04,True,
"Seeds, sesame seed kernels, toasted, with salt added (decorticated)",,,NUTS_SEEDS,567.0,16.96,26.04,48.0,,USDA_FDC_SR_LEGACY,12529,2018-04,True,
"Seeds, sesame seed kernels, toasted, without salt added (decorticated)",,,NUTS_SEEDS,567.0,16.96,26.04,48.0,,USDA_FDC_SR_LEGACY,12029,2018-04,True,
"Seeds, sesame seeds, whole, dried",,,NUTS_SEEDS,573.0,17.73,23.45,49.67,,USDA_FDC_SR_LEGACY,12023,2018-04,True,
"Seeds, sesame seeds, whole, roasted and toasted",,,NUTS_SEEDS,565.0,16.96,25.74,48.0,,USDA_FDC_SR_LEGACY,12024,2018-04,True,
"Seeds, sisymbrium sp. seeds, whole, dried",,,NUTS_SEEDS,318.0,12.14,58.26,4.6,,USDA_FDC_SR_LEGACY,12193,2018-04,True,
"Seeds, sunflower seed butter, with salt added (Includes foods for USDA's Food Distribution Program)",,,NUTS_SEEDS,617.0,17.28,23.32,55.2,,USDA_FDC_SR_LEGACY,12540,2018-04,True,
"Seeds, sunflower seed butter, without salt",,,NUTS_SEEDS,617.0,17.28,23.32,55.2,,USDA_FDC_SR_LEGACY,12040,2018-04,True,
"Seeds, sunflower seed flour, partially defatted",,,NUTS_SEEDS,326.0,48.06,35.83,1.61,,USDA_FDC_SR_LEGACY,12041,2018-04,True,
"Seeds, sunflower seed kernels from shell, dry roasted, with salt added",,,NUTS_SEEDS,546.0,19.33,15.31,49.8,,USDA_FDC_SR_LEGACY,12536,2018-04,True,
"Seeds, sunflower seed kernels, dried",,,NUTS_SEEDS,584.0,20.78,20.0,51.46,,USDA_FDC_SR_LEGACY,12036,2018-04,True,
"Seeds, sunflower seed kernels, dry roasted, with salt added",,,NUTS_SEEDS,612.0,21.0,17.1,56.1,,USDA_FDC_FOUNDATION,12537,2026-04-30,True,
"Seeds, sunflower seed kernels, dry roasted, without salt",,,NUTS_SEEDS,582.0,19.33,24.07,49.8,,USDA_FDC_SR_LEGACY,12037,2018-04,True,
"Seeds, sunflower seed kernels, oil roasted, with salt added",,,NUTS_SEEDS,592.0,20.06,22.89,51.3,,USDA_FDC_SR_LEGACY,12538,2018-04,True,
"Seeds, sunflower seed kernels, oil roasted, without salt",,,NUTS_SEEDS,592.0,20.06,22.89,51.3,,USDA_FDC_SR_LEGACY,12038,2018-04,True,
"Seeds, sunflower seed kernels, toasted, with salt added",,,NUTS_SEEDS,619.0,17.21,20.59,56.8,,USDA_FDC_SR_LEGACY,12539,2018-04,True,
"Seeds, sunflower seed kernels, toasted, without salt",,,NUTS_SEEDS,619.0,17.21,20.59,56.8,,USDA_FDC_SR_LEGACY,12039,2018-04,True,
"Seeds, sunflower seed, kernel, raw",,,NUTS_SEEDS,570.65,18.87,24.5,48.44,,USDA_FDC_FOUNDATION,12036,2026-04-30,True,
"Seeds, watermelon seed kernels, dried",,,NUTS_SEEDS,557.0,28.33,15.31,47.37,,USDA_FDC_SR_LEGACY,12174,2018-04,True,
"Sesame butter, creamy",,,NUTS_SEEDS,648.37,19.71,14.18,62.4,,USDA_FDC_FOUNDATION,100271,2026-04-30,True,
"APPLEBEE'S, 9 oz house sirloin steak",,,OTHER,189.0,26.85,0.0,9.08,,USDA_FDC_SR_LEGACY,36000,2018-04,True,
"APPLEBEE'S, Double Crunch Shrimp",,,OTHER,323.0,12.31,25.96,18.9,,USDA_FDC_SR_LEGACY,36001,2018-04,True,
"APPLEBEE'S, KRAFT, Macaroni & Cheese, from kid's menu",,,OTHER,143.0,5.01,21.08,4.34,,USDA_FDC_SR_LEGACY,36003,2018-04,True,
"APPLEBEE'S, chicken tenders platter",,,OTHER,297.0,19.62,17.98,16.24,,USDA_FDC_SR_LEGACY,36023,2018-04,True,
"APPLEBEE'S, chicken tenders, from kids' menu",,,OTHER,296.0,19.25,18.36,16.15,,USDA_FDC_SR_LEGACY,36005,2018-04,True,
"APPLEBEE'S, chili",,,OTHER,157.0,12.56,4.57,9.79,,USDA_FDC_SR_LEGACY,36019,2018-04,True,
"APPLEBEE'S, coleslaw",,,OTHER,120.0,0.79,13.17,7.09,,USDA_FDC_SR_LEGACY,36021,2018-04,True,
"APPLEBEE'S, crunchy onion rings",,,OTHER,356.0,4.58,40.17,19.61,,USDA_FDC_SR_LEGACY,36022,2018-04,True,
"APPLEBEE'S, fish, hand battered",,,OTHER,202.0,13.23,16.65,9.14,,USDA_FDC_SR_LEGACY,36018,2018-04,True,
"APPLEBEE'S, french fries",,,OTHER,290.0,3.31,39.5,13.17,,USDA_FDC_SR_LEGACY,36002,2018-04,True,
"APPLEBEE'S, mozzarella sticks",,,OTHER,316.0,14.87,22.87,18.37,,USDA_FDC_SR_LEGACY,36004,2018-04,True,
"ARBY'S, roast beef sandwich, classic",,,OTHER,242.0,15.17,22.21,10.3,,USDA_FDC_SR_LEGACY,21527,2018-04,True,
Acorn stew (Apache),,,OTHER,95.0,6.81,9.22,3.47,,USDA_FDC_SR_LEGACY,35182,2018-04,True,
"Agave, cooked (Southwest)",,,OTHER,135.0,0.99,32.0,0.29,,USDA_FDC_SR_LEGACY,35193,2018-04,True,
"Agave, dried (Southwest)",,,OTHER,341.0,1.71,81.98,0.69,,USDA_FDC_SR_LEGACY,35194,2018-04,True,
"Agave, raw (Southwest)",,,OTHER,68.0,0.52,16.23,0.15,,USDA_FDC_SR_LEGACY,35192,2018-04,True,
"Agutuk, fish with shortening (Alaskan ice cream) (Alaska Native)",,,OTHER,470.0,9.0,10.5,43.5,,USDA_FDC_SR_LEGACY,35225,2018-04,True,
"Agutuk, fish/berry with seal oil (Alaskan ice cream) (Alaska Native)",,,OTHER,353.0,3.4,13.4,31.8,,USDA_FDC_SR_LEGACY,35001,2018-04,True,
"Agutuk, meat-caribou (Alaskan ice cream) (Alaska Native)",,,OTHER,258.0,21.7,0.9,18.6,,USDA_FDC_SR_LEGACY,35003,2018-04,True,
"Andrea's, Gluten Free Soft Dinner Roll",,,OTHER,257.0,5.65,40.24,8.2,,USDA_FDC_SR_LEGACY,28354,2018-04,True,
"Archway Home Style Cookies, Chocolate Chip Ice Box",,,OTHER,497.0,4.28,65.02,24.4,,USDA_FDC_SR_LEGACY,18522,2018-04,True,
"Archway Home Style Cookies, Coconut Macaroon",,,OTHER,460.0,3.02,61.23,22.55,,USDA_FDC_SR_LEGACY,18524,2018-04,True,
"Archway Home Style Cookies, Date Filled Oatmeal",,,OTHER,400.0,4.67,68.16,12.05,,USDA_FDC_SR_LEGACY,18527,2018-04,True,
"Archway Home Style Cookies, Dutch Cocoa",,,OTHER,431.0,4.5,69.44,14.99,,USDA_FDC_SR_LEGACY,18528,2018-04,True,
"Archway Home Style Cookies, Frosty Lemon",,,OTHER,430.0,4.41,64.78,17.11,,USDA_FDC_SR_LEGACY,18529,2018-04,True,
"Archway Home Style Cookies, Iced Molasses",,,OTHER,420.0,3.5,69.12,14.43,,USDA_FDC_SR_LEGACY,18532,2018-04,True,
"Archway Home Style Cookies, Iced Oatmeal",,,OTHER,435.0,4.89,66.76,16.53,,USDA_FDC_SR_LEGACY,18533,2018-04,True,
"Archway Home Style Cookies, Molasses",,,OTHER,403.0,4.25,69.41,12.06,,USDA_FDC_SR_LEGACY,18535,2018-04,True,
"Archway Home Style Cookies, Oatmeal",,,OTHER,421.0,5.48,68.17,14.08,,USDA_FDC_SR_LEGACY,18537,2018-04,True,
"Archway Home Style Cookies, Oatmeal Raisin",,,OTHER,406.0,5.17,69.27,12.08,,USDA_FDC_SR_LEGACY,18538,2018-04,True,
"Archway Home Style Cookies, Old Fashioned Molasses",,,OTHER,406.0,4.27,70.55,11.83,,USDA_FDC_SR_LEGACY,18539,2018-04,True,
"Archway Home Style Cookies, Old Fashioned Windmill Cookies",,,OTHER,468.0,5.17,72.23,17.55,,USDA_FDC_SR_LEGACY,18540,2018-04,True,
"Archway Home Style Cookies, Peanut Butter",,,OTHER,480.0,9.0,58.48,24.28,,USDA_FDC_SR_LEGACY,18541,2018-04,True,
"Archway Home Style Cookies, Raspberry Filled",,,OTHER,400.0,4.35,65.92,13.26,,USDA_FDC_SR_LEGACY,18544,2018-04,True,
"Archway Home Style Cookies, Reduced Fat Ginger Snaps",,,OTHER,424.0,4.67,76.23,11.14,,USDA_FDC_SR_LEGACY,18562,2018-04,True,
"Archway Home Style Cookies, Strawberry Filled",,,OTHER,400.0,4.35,65.92,13.26,,USDA_FDC_SR_LEGACY,18547,2018-04,True,
"Archway Home Style Cookies, Sugar Free Oatmeal",,,OTHER,442.0,5.54,67.2,20.92,,USDA_FDC_SR_LEGACY,18513,2018-04,True,
"Artificial Blueberry Muffin Mix, dry",,,OTHER,407.0,4.7,77.45,8.7,,USDA_FDC_SR_LEGACY,18566,2018-04,True,
Ascidians (tunughnak) (Alaska Native),,,OTHER,20.0,3.8,0.0,0.5,,USDA_FDC_SR_LEGACY,35004,2018-04,True,
"BANQUET, Salisbury Steak With Gravy, family size, frozen, unprepared",,,OTHER,155.0,6.89,6.96,11.1,,USDA_FDC_SR_LEGACY,32035,2018-04,True,
"BURGER KING, CROISSAN'WICH with Egg and Cheese",,,OTHER,283.0,10.35,24.79,15.78,,USDA_FDC_SR_LEGACY,21385,2018-04,True,
"BURGER KING, CROISSAN'WICH with Sausage and Cheese",,,OTHER,376.0,13.73,23.0,25.45,,USDA_FDC_SR_LEGACY,21384,2018-04,True,
"BURGER KING, CROISSAN'WICH with Sausage, Egg and Cheese",,,OTHER,308.0,12.09,15.9,21.78,,USDA_FDC_SR_LEGACY,21383,2018-04,True,
"BURGER KING, Cheeseburger",,,OTHER,286.0,14.57,23.71,14.81,,USDA_FDC_SR_LEGACY,21251,2018-04,True,
"BURGER KING, Chicken Strips",,,OTHER,292.0,18.2,20.49,15.25,,USDA_FDC_SR_LEGACY,21256,2018-04,True,
"BURGER KING, DOUBLE WHOPPER, no cheese",,,OTHER,252.0,13.94,13.74,15.66,,USDA_FDC_SR_LEGACY,21254,2018-04,True,
"BURGER KING, DOUBLE WHOPPER, with cheese",,,OTHER,266.0,14.47,13.52,17.06,,USDA_FDC_SR_LEGACY,21255,2018-04,True,
"BURGER KING, Double Cheeseburger",,,OTHER,282.0,16.83,17.43,16.13,,USDA_FDC_SR_LEGACY,21506,2018-04,True,
"BURGER KING, Hamburger",,,OTHER,261.0,14.85,26.76,10.55,,USDA_FDC_SR_LEGACY,21250,2018-04,True,
"BURGER KING, Hash Brown Rounds",,,OTHER,302.0,2.8,29.37,19.3,,USDA_FDC_SR_LEGACY,21387,2018-04,True,
"BURGER KING, Onion Rings",,,OTHER,417.0,3.86,43.58,25.23,,USDA_FDC_SR_LEGACY,21509,2018-04,True,
"BURGER KING, Original Chicken Sandwich",,,OTHER,286.0,12.14,26.22,14.69,,USDA_FDC_SR_LEGACY,21259,2018-04,True,
"BURGER KING, Premium Fish Sandwich",,,OTHER,260.0,10.29,26.69,12.45,,USDA_FDC_SR_LEGACY,21258,2018-04,True,
"BURGER KING, Vanilla Shake",,,OTHER,168.0,3.19,19.03,8.74,,USDA_FDC_SR_LEGACY,21141,2018-04,True,
"BURGER KING, WHOPPER, no cheese",,,OTHER,233.0,10.74,18.55,12.84,,USDA_FDC_SR_LEGACY,21252,2018-04,True,
"BURGER KING, WHOPPER, with cheese",,,OTHER,250.0,11.19,16.7,15.33,,USDA_FDC_SR_LEGACY,21253,2018-04,True,
"BURGER KING, french fries",,,OTHER,280.0,3.23,38.7,12.48,,USDA_FDC_SR_LEGACY,21249,2018-04,True,
"BURGER KING, french toast sticks",,,OTHER,349.0,6.0,41.21,17.74,,USDA_FDC_SR_LEGACY,21386,2018-04,True,
"Babyfood, Baby MUM MUM Rice Biscuits",,,OTHER,391.0,12.5,83.21,0.87,,USDA_FDC_SR_LEGACY,3997,2018-04,True,
"Babyfood, GERBER, 2nd Foods, apple, carrot and squash, organic",,,OTHER,64.0,1.1,14.82,0.0,,USDA_FDC_SR_LEGACY,3022,2018-04,True,
